Αναγνωριστικό,eidos,etos,tm_code,tm_per,eidos_from_excel,tma_code,tma_per,ps_ex,ps_dm,ps_km,teacher,
302,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300227,ΕΓΚΛΗΜΑΤΑ ΠΟΥ ΣΥΝΔΕΟΝΤΑΙ ΜΕ ΠΡΟΣΒΟΛΕΣ ΤΟΥ ΠΟΛΙΤΕΥΜΑΤΟΣ ΚΑΙ ΕΓΚΛΗΜΑΤΑ ΚΑΤΑ ΤΗΣ ΠΟΛΙΤΕΙΑΚΗΣ ΕΞΟΥΣΙΑΣ,8,3,ΕΥ,ΤΖΩΡΤΖΗΣ ΓΕΩΡΓΙΟΣ,
303,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300228,ΕΓΚΛΗΜΑΤΑ ΔΙΑΦΘΟΡΑΣ,8,3,ΕΥ,ΖΙΟΥΒΑΣ ΔΗΜΗΤΡΙΟΣ,
304,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300604,ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΕΓΚΛΗΜΑΤΟΛΟΓΙΑ Ι,1,3,ΥΠ,ΖΑΡΑΦΩΝΙΤΟΥ ΧΡΙΣΤΙΝΑ,
305,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300605,ΣΤΑΤΙΣΤΙΚΗ Ι :ΕΙΣΑΓΩΓΗ ΣΤΙΣ ΜΕΘΟΔΟΥΣ ΜΟΝΟΔΙΑΣΤΑΤΗΣ ΑΝΑΛΥΣΗΣ,1,4,ΥΠ,ΚΑΛΑΜΑΤΙΑΝΟΥ ΑΓΛΑΙΑ,
306,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300611,ΣΤΑΤΙΣΤΙΚΗ ΙΙ :ΕΙΣΑΓΩΓΗ ΣΤΙΣ ΜΕΘΟΔΟΥΣ ΔΙΣΔΙΑΣΤΑΤΗΣ ΚΑΙ ΠΟΛΥΔΙΑΣΤΑΤΗΣ ΑΝΑΛΥΣΗΣ,2,4,ΥΠ,ΚΑΛΑΜΑΤΙΑΝΟΥ ΑΓΛΑΙΑ,
307,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300613,ΚΟΙΝΩΝΙΚΗ ΘΕΩΡΙΑ Ι  (ΚΛΑΣΙΚΟΙ ΚΟΙΝΩΝΙΟΛΟΓΟΙ),3,3,ΥΠ,ΚΑΝΤΖΑΡΑ ΒΑΣΙΛΙΚΗ,
308,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300614,ΜΕΘΟΔΟΙ ΚΑΙ ΤΕΧΝΙΚΕΣ ΤΗΣ ΚΟΙΝΩΝΙΚΗΣ ΕΡΕΥΝΑΣ Ι - Η  ΠΟΣΟΤΙΚΗ  ΠΡΟΣΕΓΓΙΣΗ,4,3,ΥΠ,ΚΑΛΑΜΑΤΙΑΝΟΥ ΑΓΛΑΙΑ,
309,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300615,ΕΓΚΛΗΜΑΤΟΛΟΓΙΚΗ ΘΕΩΡΙΑ Ι,3,3,ΕΥ,ΧΑΙΔΟΥ ΑΝΘΟΖΩΗ,
310,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300618,ΣΥΓΧΡΟΝΗ ΚΟΙΝΩΝΙΚΗ ΘΕΩΡΙΑ,4,3,ΥΠ,ΓΕΩΡΓΟΠΟΥΛΟΥ Π.,
311,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300619,ΜΕΘΟΔΟΙ ΚΑΙ ΤΕΧΝΙΚΕΣ ΤΗΣ ΚΟΙΝΩΝΙΚΗΣ ΕΡΕΥΝΑΣ ΙΙ -  Η  ΠΟΙΟΤΙΚΗ   ΠΡΟΣΕΓΓΙΣΗ,3,3,ΥΠ,ΛΥΔΑΚΗ ΑΝΝΑ,
312,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300622,ΚΟΙΝΩΝΙΚΗ ΑΝΘΡΩΠΟΛΟΓΙΑ Ι,4,3,ΥΠ,ΚΩΝΣΤΑΝΤΟΠΟΥΛΟΥ ΧΡΙΣΤΙΑΝΑ,
313,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300630,ΚΟΙΝΩΝΙΟΛΟΓΙΑ ΤΗΣ ΑΝΑΠΤΥΞΗΣ,7,3,ΕΥ,ΚΗΠΑΣ ΜΙΛΤΙΑΔΗΣ,
314,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300632,ΟΙΚΟΝΟΜΙΑ ΚΑΙ ΚΟΙΝΩΝΙΑ ΣΤΗΝ ΕΛΛΑΔΑ ΤΟΥ 20ου ΑΙΩΝΑ Ι,4,3,ΥΠ,ΣΑΚΕΛΛΑΡΟΠΟΥΛΟΣ ΘΕΟΔΩΡΟΣ,
315,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300634,ΟΙΚΟΝΟΜΙΑ ΚΑΙ ΚΟΙΝΩΝΙΑ ΣΤΗΝ  ΕΛΛΑΔΑ ΤΟΥ 20ου ΑΙΩΝΑ ΙΙ,5,3,ΕΥ,ΣΑΚΕΛΛΑΡΟΠΟΥΛΟΣ ΘΕΟΔΩΡΟΣ,
316,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300635,ΔΙΔΑΚΤΙΚΗ ΤΗΣ ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ - ΕΙΔΙΚΗ ΔΙΔΑΚΤΙΚΗ ΚΟΙΝΩΝΙΚΩΝ ΕΠΙΣΤΗΜΩΝ,7,3,ΕΥ,ΠΡΟΝΤΖΑΣ ΔΗΜΗΤΡΙΟΣ,
317,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300636,ΓΕΝΙΚΟ ΜΕΡΟΣ ΠΟΙΝΙΚΟΥ ΔΙΚΑΙΟΥ ΚΑΙ ΣΤΟΙΧΕΙΑ ΠΟΙΝΙΚΗΣ ΔΙΚΟΝΟΜΙΑΣ,3,3,ΕΥ,ΠΑΠΑΝΕΟΦΥΤΟΥ ΑΓΑΠΙΟΣ,
318,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300636,ΓΕΝΙΚΟ ΜΕΡΟΣ ΠΟΙΝΙΚΟΥ ΔΙΚΑΙΟΥ ΚΑΙ ΣΤΟΙΧΕΙΑ ΠΟΙΝΙΚΗΣ ΔΙΚΟΝΟΜΙΑΣ,3,3,ΕΥ,ΤΖΩΡΤΖΗΣ ΓΕΩΡΓΙΟΣ,
319,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300643,ΟΙΚΟΝΟΜΙΑ ΚΑΙ ΚΟΙΝΩΝΙΑ ΣΤΗ ΣΥΓΧΡΟΝΗ ΕΥΡΩΠΗ,3,2,ΥΠ,ΚΗΠΑΣ ΜΙΛΤΙΑΔΗΣ,
320,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300656,ΑΝΑΚΡΙΤΙΚΗ ΚΑΙ ΔΙΚΑΙΩΜΑΤΑ ΤΟΥ ΑΝΘΡΩΠΟΥ,6,3,ΕΥ,ΖΑΡΑΦΩΝΙΤΟΥ ΧΡΙΣΤΙΝΑ,
321,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300657,ΠΟΙΝΟΛΟΓΙΑ - ΣΩΦΡΟΝΙΣΤΙΚΗ,6,3,ΕΥ,ΧΑΙΔΟΥ ΑΝΘΟΖΩΗ,
322,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300670,ΚΟΙΝΩΝΙΟΛΟΓΙΑ ΤΟΥ ΠΑΓΚΟΣΜΙΟΥ ΣΥΣΤΗΜΑΤΟΣ,8,3,ΕΥ,ΚΗΠΑΣ ΜΙΛΤΙΑΔΗΣ,
323,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300674,ΑΝΤΕΓΚΛΗΜΑΤΙΚΗ ΠΟΛΙΤΙΚΗ,7,3,ΕΥ,ΖΑΡΑΦΩΝΙΤΟΥ ΧΡΙΣΤΙΝΑ,
324,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300677,ΣΥΓΚΡΙΤΙΚΕΣ ΚΑΙ ΙΣΤΟΡΙΚΕΣ ΜΕΘΟΔΟΙ ΣΤΗΝ ΚΟΙΝΩΝΙΟΛΟΓΙΑ,1,3,ΥΠ,ΚΟΤΕΑ ΜΑΡΙΑΝΘΗ,
325,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300680,ΙΣΤΟΡΙΑ ΕΓΚΛΗΜΑΤΟΛΟΓΙΚΩΝ ΘΕΩΡΙΩΝ,4,3,ΕΥ,ΒΛΑΧΟΥ ΒΑΣΙΛΙΚΗ,
326,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300684,ΚΟΙΝΩΝΙΚΗ ΘΕΩΡΙΑ ΙΙ (ΚΛΑΣΙΚΟΙ ΚΟΙΝΩΝΙΟΛΟΓΟΙ),4,3,ΥΠ,ΚΑΝΤΖΑΡΑ ΒΑΣΙΛΙΚΗ,
327,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300690,ΙΣΤΟΡΙΑ ΤΩΝ ΙΔΕΩΝ Ι : ΕΥΡΩΠΑ'Ι'ΚΟΣ ΔΙΑΦΩΤΙΣΜΟΣ,3,3,ΕΥ,ΧΡΥΣΗΣ ΑΛΕΞΑΝΔΡΟΣ,
328,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300692,ΣΥΓΚΡΟΤΗΣΗ ΤΗΣ ΣΥΓΧΡΟΝΗΣ ΕΛΛΗΝΙΚΗΣ ΔΙΑΝΟΗΣΗΣ Ι,5,3,ΕΥ,ΜΕΛΕΤΙΑΔΗΣ Χ,
329,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300706,ΣΥΓΚΡΙΤΙΚΗ ΕΓΚΛΗΜΑΤΟΛΟΓΙΑ,5,3,ΕΥ,ΝΙΚΟΛΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ,
330,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300708,ΚΟΙΝΩΝΙΟΛΟΓΙΑ ΤΗΣ ΕΚΠΑΙΔΕΥΣΗΣ Ι,5,3,ΕΥ,ΚΑΝΤΖΑΡΑ ΒΑΣΙΛΙΚΗ,
331,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300718,ΣΥΓΧΡΟΝΗ ΕΛΛΗΝΙΚΗ ΚΟΙΝΩΝΙΑ: ΣΧΗΜΑΤΙΣΜΟΣ ΤΩΝ ΔΟΜΩΝ Ι,2,3,ΥΠ,ΜΕΛΕΤΙΑΔΗΣ Χ,
332,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300719,ΣΥΓΧΡΟΝΗ ΕΛΛΗΝΙΚΗ ΚΟΙΝΩΝΙΑ: ΣΧΗΜΑΤΙΣΜΟΣ ΤΩΝ ΔΟΜΩΝ ΙΙ,3,3,ΕΥ,ΜΕΛΕΤΙΑΔΗΣ Χ,
333,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300723,ΚΡΙΤΙΚΗ ΕΓΚΛΗΜΑΤΟΛΟΓΙΑ,5,3,ΕΥ,ΛΑΖΟΣ ΓΡΗΓΟΡΙΟΣ,
334,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300728,ΣΤΑΤΙΣΤΙΚΗ ΙΙΙ :ΠΡΟΧΩΡΗΜΕΝΕΣ ΜΕΘΟΔΟΙ ΑΝΑΛΥΣΗΣ ΔΕΔΟΜΕΝΩΝ ΜΕ ΤΗ ΧΡΗΣΗ ΣΤΑΤΙΣΤΙΚΩΝ ΠΑΚΕΤΩΝ Η/Υ,3,3,ΕΥ,ΚΑΛΑΜΑΤΙΑΝΟΥ ΑΓΛΑΙΑ,
335,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300744,ΘΕΩΡΙΑ  ΤΗΣ   ΕΛΛΗΝΙΚΗΣ  ΚΟΙΝΩΝΙΚΗΣ  ΔΟΜΗΣ,3,3,ΕΥ,ΛΥΤΡΑΣ ΑΝΔΡΕΑΣ,
336,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300748,ΕΥΡΩΠΑΪΚΗ ΚΟΙΝΩΝΙΚΗ ΠΟΛΙΤΙΚΗ,6,3,ΕΥ,ΟΙΚΟΝΟΜΟΥ ΧΑΡΑΛΑΜΠΟΣ,
337,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300749,ΘΕΩΡΙΑ ΤΩΝ ΚΟΙΝΩΝΙΚΩΝ ΤΑΞΕΩΝ ΙΙ : ΣΥΓΧΡΟΝΑ ΡΕΥΜΑΤΑ,5,3,ΕΥ,ΛΥΤΡΑΣ ΑΝΔΡΕΑΣ,
338,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300750,ΚΟΙΝΩΝΙΚΗ ΠΟΛΙΤΙΚΗ,3,3,ΥΠ,ΟΙΚΟΝΟΜΟΥ ΧΑΡΑΛΑΜΠΟΣ,
339,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300750,ΚΟΙΝΩΝΙΚΗ ΠΟΛΙΤΙΚΗ,3,3,ΥΠ,ΣΑΚΕΛΛΑΡΟΠΟΥΛΟΣ ΘΕΟΔΩΡΟΣ,
340,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300754,ΚΟΙΝΩΝΙΟΛΟΓΙΑ ΤΗΣ ΕΚΠΑΙΔΕΥΣΗΣ ΙΙ,6,3,ΕΥ,ΚΑΝΤΖΑΡΑ ΒΑΣΙΛΙΚΗ,
341,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300755,ΚΟΙΝΩΝΙΟΛΟΓΙΑ ΤΗΣ ΘΡΗΣΚΕΙΑΣ Ι: ΘΕΩΡΗΤΙΚΑ ΡΕΥΜΑΤΑ ΚΑΙ ΣΥΓΓΡΑΦΕΙΣ,5,3,ΕΥ,ΠΑΠΑΡΙΖΟΣ ΑΝΤΩΝΙΟΣ,
342,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300756,ΚΟΙΝΩΝΙΟΛΟΓΙΑ ΤΗΣ ΘΡΗΣΚΕΙΑΣ ΙΙ: ΚΡΑΤΟΣ ΚΑΙ ΕΚΚΛΗΣΙΑ ΣΤΗ ΣΥΓΧΡΟΝΗ ΕΛΛΗΝΙΚΗ ΚΟΙΝΩΝΙΑ,6,3,ΕΥ,ΠΑΠΑΡΙΖΟΣ ΑΝΤΩΝΙΟΣ,
343,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300763,"ΙΣΛΑΜ, ΚΟΙΝΩΝΙΑ ΚΑΙ ΠΟΛΙΤΙΚΗ ΣΤΗΝ ΕΥΡΩΠΑΪΚΗ ΕΝΩΣΗ ΚΑΙ ΤΗ ΝΟΤΙΟΑΝΑΤΟΛΙΚΗ ΕΥΡΩΠΗ",8,3,ΕΥ,ΚΑΡΑΜΠΕΛΙΑΣ ΓΕΡΑΣΙΜΟΣ,
344,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300765,Η ΕΓΚΛΗΜΑΤΟΛΟΓΙΚΗ ΣΥΜΒΟΛΗ ΤΩΝ ΔΙΕΘΝΩΝ ΟΡΓΑΝΙΣΜΩΝ,7,3,ΕΥ,ΒΛΑΧΟΥ ΒΑΣΙΛΙΚΗ,
345,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300773,ΕΓΚΛΗΜΑΤΟΛΟΓΙΚΗ ΘΕΩΡΙΑ ΙΙ: ΘΕΩΡΙΕΣ ΤΟΥ ΕΛΕΓΧΟΥ ΚΑΙ ΤΗΣ ΔΙΑΚΙΝΔΥΝΕΥΣΗΣ,4,3,ΕΥ,ΛΑΜΠΡΟΠΟΥΛΟΥ ΕΥΣΤΑΘΙΑ,
346,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300774,ΕΜΠΕΙΡΙΚΗ ΕΓΚΛΗΜΑΤΟΛΟΓΙΑ Ι,3,3,ΕΥ,ΖΑΡΑΦΩΝΙΤΟΥ ΧΡΙΣΤΙΝΑ,
347,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300778,ΚΟΙΝΩΝΙΚΟΣ ΕΛΕΓΧΟΣ ΤΟΥ ΕΓΚΛΗΜΑΤΟΣ,3,3,ΕΥ,ΛΑΜΠΡΟΠΟΥΛΟΥ ΕΥΣΤΑΘΙΑ,
348,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300779,ΕΜΠΕΙΡΙΚΗ ΕΓΚΛΗΜΑΤΟΛΟΓΙΑ ΙΙ,4,3,ΕΥ,ΖΑΡΑΦΩΝΙΤΟΥ ΧΡΙΣΤΙΝΑ,
349,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300783,ΕΛΛΗΝΙΚΗ  ΟΙΚΟΝΟΜΙΑ  ΚΑΙ  ΕΥΡΩΠΑΙΚΗ  ΕΝΟΠΟΙΗΣΗ,6,3,ΕΥ,ΣΑΚΕΛΛΑΡΟΠΟΥΛΟΣ ΘΕΟΔΩΡΟΣ,
350,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300785,ΕΘΝΙΚΗ ΤΑΥΤΟΤΗΤΑ KAI ΕΛΛΗΝΙΣΜΟΣ ΤΗΣ ΔΙΑΣΠΟΡΑΣ,7,3,ΕΥ,ΚΑΡΑΜΠΕΛΙΑΣ ΓΕΡΑΣΙΜΟΣ,
351,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300786,ΑΣΤΙΚΟΣ ΛΑΪΚΟΣ ΠΟΛΙΤΙΣΜΟΣ: ΚΑΡΑΓΚΙΟΖΗΣ ΚΑΙ ΡΕΜΠΕΤΙΚΟ ΤΡΑΓΟΥΔΙ,8,3,ΕΥ,ΚΟΤΑΡΙΔΗΣ ΝΙΚΟΛΑΟΣ,
352,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300793,ΜΕΙΟΝΟΤΗΤΕΣ ΚΑΙ ΜΕΤΑΝΑΣΤΕΣ ΣΤΑ ΒΑΛΚΑΝΙΑ,7,3,ΣΕ,ΚΑΡΑΜΠΕΛΙΑΣ ΓΕΡΑΣΙΜΟΣ,
353,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300794,ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΚΟΙΝΩΝΙΚΗ   ΚΑΙ  ΠΟΛΙΤΙΚΗ   ΦΙΛΟΣΟΦΙΑ-ΘΕΩΡΙΑ ΚΑΙ ΦΙΛΟΣΟΦΙΑ ΤΗΣ ΑΓΩΓΗΣ,1,2,ΥΠ,ΛΑΜΠΡΕΛΛΗΣ ΔΗΜΗΤΡΙΟΣ,
354,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300797,Ο ΣΥΓΧΡΟΝΟΣ ΚΑΠΙΤΑΛΙΣΜΟΣ. ΣΥΓΚΡΙΤΙΚΗ ΚΑΙ ΙΣΤΟΡΙΚΗ ΠΡΟΣΕΓΓΙΣΗ,5,3,ΕΥ,ΚΗΠΑΣ ΜΙΛΤΙΑΔΗΣ,
355,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300822,ΔΙΕΘΝΕΙΣ ΟΡΓΑΝΙΣΜΟΙ ΚΑΙ ΔΙΚΑΙΩΜΑΤΑ ΤΟΥ ΑΝΘΡΩΠΟΥ,7,3,ΕΥ,ΤΣΙΡΗΣ ΠΑΝΑΓΙΩΤΗΣ,
356,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300823,ΕΝΔΟΟΙΚΟΓΕΝΕΙΑΚΗ ΒΙΑ,5,3,ΕΥ,ΑΡΤΙΝΟΠΟΥΛΟΥ ΒΑΣΙΛΙΚΗ,
357,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300824,ΕΠΑΝΟΡΘΩΤΙΚΗ ΔΙΚΑΙΟΣΥΝΗ,6,3,ΕΥ,ΑΡΤΙΝΟΠΟΥΛΟΥ ΒΑΣΙΛΙΚΗ,
358,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300825,ΟΙΚΟΝΟΜΙΚΗ ΕΓΚΛΗΜΑΤΙΚΟΤΗΤΑ Ι: ΠΟΙΝΙΚΕΣ ΠΡΟΣΕΓΓΙΣΕΙΣ,7,3,ΕΥ,ΖΙΟΥΒΑΣ ΔΗΜΗΤΡΙΟΣ,
359,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300826,ΕΓΚΛΗΜΑΤΑ ΣΤΟ ΤΡΑΠΕΖΙΚΟ ΣΥΣΤΗΜΑ ΜΕ ΕΜΦΑΣΗ ΣΤΟ ΞΕΠΛΥΜΑ ΧΡΗΜΑΤΟΣ,7,3,ΕΥ,ΖΙΟΥΒΑΣ ΔΗΜΗΤΡΙΟΣ,
360,ΠΡΟ,2015,3,ΚΟΙΝΩΝΙΟΛΟΓΙΑΣ,PRO,300828,"ΚΟΙΝΩΝΙΚΗ ΔΙΑΜΕΣΟΛΑΒΗΣΗ: ΕΝΝΟΙΕΣ, ΠΡΑΚΤΙΚΕΣ, ΕΦΑΡΜΟΓΕΣ ΚΑΙ ΕΚΠΑΙΔΕΥΣΗ",8,3,ΣΕ,ΑΡΤΙΝΟΠΟΥΛΟΥ ΒΑΣΙΛΙΚΗ,
361,ΠΡΟ,2015,41,"ΕΠΙΚΟΙΝΩΝΙΑΣ, ΜΕΣΩΝ ΚΑΙ ΠΟΛΙΤΙΣΜΟΥ",PRO,410005,ΠΟΛΙΤΙΚΗ ΚΟΙΝΩΝΙΟΛΟΓΙΑ,3,3,ΕΥ,ΨΥΛΛΑ ΜΑΡΙΑΝΝΑ,
362,ΠΡΟ,2015,41,"ΕΠΙΚΟΙΝΩΝΙΑΣ, ΜΕΣΩΝ ΚΑΙ ΠΟΛΙΤΙΣΜΟΥ",PRO,410028,ΣΥΓΧΡΟΝΗ ΚΟΙΝΩΝΙΑ ΚΑΙ ΜΕΣΑ ΕΠΙΚΟΙΝΩΝΙΑΣ,3,3,ΕΥ,ΖΕΡΗ ΠΕΡΣΕΦΟΝΗ,
363,ΠΡΟ,2015,41,"ΕΠΙΚΟΙΝΩΝΙΑΣ, ΜΕΣΩΝ ΚΑΙ ΠΟΛΙΤΙΣΜΟΥ",PRO,410036,ΕΛΛΗΝΙΚΗ ΚΑΙ ΕΥΡΩΠΑΙΚΗ ΛΟΓΟΤΕΧΝΙΑ,6,3,ΕΥ,ΔΗΜΗΡΟΥΛΗΣ ΔΗΜΗΤΡΙΟΣ,
364,ΠΡΟ,2015,41,"ΕΠΙΚΟΙΝΩΝΙΑΣ, ΜΕΣΩΝ ΚΑΙ ΠΟΛΙΤΙΣΜΟΥ",PRO,410043,ΠΟΛΙΤΙΣΤΙΚΗ ΠΟΛΙΤΙΚΗ,4,3,ΕΥ,ΒΟΥΔΟΥΡΗ ΔΑΦΝΗ,
365,ΠΡΟ,2015,41,"ΕΠΙΚΟΙΝΩΝΙΑΣ, ΜΕΣΩΝ ΚΑΙ ΠΟΛΙΤΙΣΜΟΥ",PRO,410058,ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΙΣΤΟΡΙΑ ΤΗΣ ΤΕΧΝΗΣ,1,3,ΕΥ,ΦΟΥΝΤΟΥΛΑΚΗ-ΑΝΑΣΤΑΣΑ ΕΥΤΥΧΙΑ,
366,ΠΡΟ,2015,41,"ΕΠΙΚΟΙΝΩΝΙΑΣ, ΜΕΣΩΝ ΚΑΙ ΠΟΛΙΤΙΣΜΟΥ",PRO,410061,ΜΟΥΣΙΚΗ ΚΑΙ ΕΠΙΚΟΙΝΩΝΙΑ,2,3,ΕΥ,ΤΣΟΚΑΝΗ-ΚΑΡΑΠΟΣΤΟΛΗ ΧΑΡΙΚΛΕΙΑ,
367,ΠΡΟ,2015,41,"ΕΠΙΚΟΙΝΩΝΙΑΣ, ΜΕΣΩΝ ΚΑΙ ΠΟΛΙΤΙΣΜΟΥ",PRO,410079,ΣΥΓΧΡΟΝΕΣ ΘΕΩΡΙΕΣ ΤΩΝ ΜΕΣΩΝ,4,3,ΕΥ,ΒΩΒΟΥ ΙΩΑΝΝΑ,
368,ΠΡΟ,2015,41,"ΕΠΙΚΟΙΝΩΝΙΑΣ, ΜΕΣΩΝ ΚΑΙ ΠΟΛΙΤΙΣΜΟΥ",PRO,410082,"Η/Υ- ΕΙΣΑΓΩΓΗ ΣΤΗΝ  ΕΠΙΣΤΗΜΗ ΤΟΥ ΙΣΤΟΥ: ΤΕΧΝΟΛΟΓΙΕΣ,ΥΠΗΡΕΣΙΕΣ,ΕΦΑΡΜΟΓΕΣ",2,3,ΕΥ,ΝΤΟΥΝΑΣ ΔΗΜΗΤΡΙΟΣ,
369,ΠΡΟ,2015,41,"ΕΠΙΚΟΙΝΩΝΙΑΣ, ΜΕΣΩΝ ΚΑΙ ΠΟΛΙΤΙΣΜΟΥ",PRO,410086,ΟΙΚΟΝΟΜΙΚΑ ΤΩΝ ΜΜΕ,6,3,ΕΥ,ΛΕΑΝΔΡΟΣ ΝΙΚΟΛΑΟΣ,
370,ΠΡΟ,2015,41,"ΕΠΙΚΟΙΝΩΝΙΑΣ, ΜΕΣΩΝ ΚΑΙ ΠΟΛΙΤΙΣΜΟΥ",PRO,410087,ΔΙΚΑΙΟ ΤΩΝ ΜΕΣΩΝ ΙΙ : ΔΙΚΑΙΟ ΤΗΣ  ΡΑΔΙΟΤΗΛΕΟΡΑΣΗΣ,8,3,ΕΥ,ΚΙΚΗ ΙΩΑΝΝΑ,
